Linkage_Group	Genetic_distance	Marker_ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260
Pm1	61.761	mheter_112559	ll	ll	lm	lm	lm	lm	lm	lm	lm	lm	lm	lm	lm	lm	lm	ll	lm	lm	ll	lm	lm	lm	ll	lm	lm	lm	lm	lm	lm	lm	ll	lm	lm	lm	lm	ll	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	lm	lm	ll	ll	lm	ll	ll	lm	ll	lm	lm	ll	ll	lm	ll	ll	lm	ll	ll	ll	lm	ll	lm	lm	lm	lm	ll	ll	ll	lm	ll	lm	ll	ll	lm	lm	lm	ll	ll	ll	ll	lm	lm	lm	ll	ll	lm	ll	lm	--	ll	lm	lm	ll	lm	ll	ll	lm	ll	lm	lm	lm	lm	lm	ll	ll	lm	lm	ll	lm	lm	lm	ll	lm	ll	lm	ll	lm	lm	ll	lm	ll	lm	lm	ll	lm	lm	lm	ll	lm	ll	lm	lm	ll	ll	ll	ll	lm	lm	ll	lm	lm	lm	ll	ll	ll	lm	ll	ll	ll	ll	ll	ll	lm	lm	ll	lm	ll	ll	lm	lm	ll	ll	ll	ll	ll	lm	lm	ll	ll	ll	ll	ll	ll	ll	ll	lm	ll	ll	ll	lm	lm	ll	ll	ll	lm	ll	lm	ll	ll	lm	ll	ll	ll	ll	lm	ll	ll	ll	lm	ll	lm	ll	ll	ll	ll	lm	lm	lm	lm	ll	ll	lm	lm	ll	ll	lm	lm	lm	lm	ll	ll	ll	ll	ll	lm	lm	lm	lm	ll	lm	ll	ll	lm	lm	lm	lm	ll	ll	lm	ll	lm	lm	ll	lm	lm	ll	lm	lm	lm	lm	ll	lm	lm
Pm1	62.123	mheter_112644	ll	ll	lm	lm	lm	lm	ll	lm	lm	lm	lm	lm	lm	lm	lm	--	lm	lm	ll	lm	lm	lm	ll	lm	lm	lm	lm	lm	lm	lm	ll	lm	lm	lm	lm	ll	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	lm	lm	ll	ll	lm	ll	ll	lm	ll	lm	lm	ll	ll	lm	ll	ll	lm	ll	ll	ll	lm	ll	lm	lm	ll	lm	ll	ll	ll	lm	ll	lm	ll	ll	lm	lm	lm	ll	ll	ll	ll	lm	lm	lm	ll	ll	lm	ll	lm	--	ll	lm	lm	ll	lm	ll	ll	lm	ll	lm	lm	lm	lm	--	ll	ll	lm	ll	ll	lm	lm	lm	ll	lm	ll	lm	ll	lm	lm	ll	lm	ll	lm	lm	ll	ll	lm	lm	ll	lm	ll	lm	lm	ll	ll	ll	ll	lm	lm	ll	lm	lm	lm	ll	ll	ll	lm	ll	ll	ll	ll	ll	ll	lm	lm	ll	lm	ll	ll	lm	lm	ll	ll	ll	ll	ll	lm	lm	ll	ll	ll	ll	ll	ll	ll	ll	lm	ll	ll	ll	lm	lm	ll	ll	ll	lm	ll	lm	ll	ll	lm	ll	ll	ll	ll	lm	ll	ll	ll	lm	ll	lm	ll	ll	ll	ll	lm	lm	lm	lm	ll	ll	lm	lm	ll	ll	lm	lm	lm	lm	ll	ll	ll	ll	ll	lm	lm	lm	lm	ll	lm	ll	ll	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	ll	lm	lm	ll	lm	lm	lm	lm	ll	lm	lm
Pm1	62.446	mheter_112610	ll	ll	lm	lm	lm	lm	lm	lm	lm	lm	lm	lm	lm	lm	lm	--	lm	lm	ll	lm	lm	lm	ll	lm	lm	lm	lm	lm	lm	lm	ll	lm	lm	lm	lm	ll	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	lm	lm	ll	ll	lm	ll	ll	lm	ll	lm	lm	ll	ll	ll	ll	ll	lm	ll	ll	ll	lm	ll	lm	lm	lm	lm	ll	ll	ll	lm	ll	lm	ll	ll	lm	lm	lm	ll	ll	ll	lm	lm	lm	lm	ll	ll	lm	ll	lm	ll	ll	lm	lm	ll	lm	ll	ll	lm	ll	ll	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	lm	lm	ll	lm	ll	lm	ll	lm	lm	ll	ll	ll	lm	lm	ll	lm	lm	lm	ll	lm	ll	lm	lm	ll	ll	ll	ll	lm	lm	ll	lm	lm	lm	ll	ll	ll	lm	ll	ll	ll	ll	ll	ll	lm	lm	ll	lm	ll	ll	lm	lm	ll	ll	ll	ll	ll	lm	lm	ll	ll	ll	ll	ll	ll	ll	ll	lm	ll	ll	ll	lm	lm	ll	ll	ll	lm	ll	lm	ll	ll	lm	ll	ll	ll	ll	lm	ll	ll	ll	lm	ll	lm	ll	ll	ll	ll	lm	lm	lm	lm	ll	ll	lm	lm	ll	ll	lm	lm	lm	lm	ll	ll	ll	ll	ll	lm	lm	lm	lm	ll	lm	ll	ll	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	ll	lm	lm	ll	lm	lm	lm	lm	ll	lm	lm
Pm1	62.607	fheter_109142	np	np	--	nn	nn	nn	nn	nn	np	np	np	np	np	nn	nn	nn	nn	nn	nn	nn	nn	np	np	nn	np	np	nn	nn	nn	np	nn	nn	nn	nn	np	nn	nn	nn	np	np	nn	np	nn	nn	np	np	nn	np	np	np	np	np	np	np	nn	np	nn	np	np	--	np	nn	nn	np	np	np	np	np	nn	np	nn	np	nn	nn	np	np	nn	np	np	nn	nn	nn	np	np	nn	nn	nn	nn	nn	np	nn	np	nn	np	--	nn	nn	np	nn	np	np	np	np	np	nn	np	nn	np	np	nn	nn	nn	nn	np	np	nn	np	nn	np	nn	np	np	nn	nn	nn	nn	np	nn	nn	np	np	np	nn	nn	np	np	nn	np	np	np	np	nn	np	nn	np	np	np	nn	nn	np	nn	np	nn	nn	nn	nn	nn	np	np	nn	np	np	np	np	nn	nn	nn	np	nn	nn	nn	np	nn	nn	np	nn	nn	nn	nn	nn	nn	np	nn	nn	nn	nn	nn	nn	np	nn	nn	nn	nn	np	np	nn	np	nn	np	nn	np	nn	nn	np	np	nn	np	np	nn	nn	np	np	np	np	np	nn	nn	np	np	nn	nn	np	nn	nn	np	np	np	nn	np	np	np	nn	nn	nn	np	nn	nn	np	np	np	np	nn	nn	np	nn	nn	nn	nn	nn	nn	nn	nn	np	nn	nn	nn	nn	np	np	nn
Pm1	63.154	mheter_108164	ll	ll	lm	lm	lm	lm	lm	lm	lm	lm	lm	lm	lm	lm	lm	--	lm	lm	--	lm	lm	lm	ll	lm	lm	lm	ll	lm	lm	lm	ll	lm	lm	lm	lm	ll	lm	lm	lm	lm	ll	ll	lm	ll	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	ll	lm	lm	ll	ll	lm	ll	ll	lm	ll	ll	ll	lm	ll	lm	lm	lm	lm	ll	ll	--	lm	ll	lm	ll	ll	lm	lm	lm	ll	ll	ll	ll	lm	lm	lm	ll	ll	lm	ll	lm	--	ll	lm	lm	ll	lm	ll	ll	lm	ll	lm	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	lm	lm	ll	lm	ll	lm	ll	lm	lm	ll	lm	ll	lm	lm	ll	lm	lm	lm	ll	lm	ll	lm	lm	ll	ll	ll	ll	lm	lm	ll	--	lm	lm	ll	ll	ll	lm	ll	ll	ll	ll	ll	ll	lm	lm	ll	lm	ll	ll	lm	lm	ll	ll	ll	ll	ll	lm	lm	ll	ll	ll	ll	ll	ll	ll	ll	lm	ll	ll	ll	lm	lm	ll	ll	ll	lm	lm	lm	ll	ll	lm	ll	ll	lm	ll	lm	ll	ll	ll	lm	ll	lm	ll	ll	ll	ll	lm	lm	lm	lm	ll	ll	lm	lm	ll	ll	lm	lm	lm	lm	ll	ll	ll	ll	--	lm	lm	lm	lm	ll	lm	ll	ll	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	ll	lm	lm	ll	lm	lm	lm	lm	ll	lm	lm
Pm1	63.283	fheter_99580	nn	nn	nn	np	np	np	nn	np	nn	nn	nn	nn	nn	np	np	--	np	np	np	np	np	nn	nn	np	nn	nn	np	np	np	nn	np	np	np	np	nn	np	np	np	nn	nn	np	nn	np	np	nn	nn	nn	nn	nn	nn	nn	nn	nn	nn	np	nn	np	nn	nn	np	nn	np	np	nn	nn	nn	nn	nn	np	nn	np	nn	np	np	nn	nn	np	nn	nn	np	np	np	nn	nn	np	np	nn	np	np	nn	np	nn	np	nn	nn	np	np	nn	np	np	nn	nn	nn	nn	np	np	np	nn	nn	np	np	np	np	nn	nn	np	nn	np	nn	np	nn	nn	np	np	np	np	nn	np	np	nn	nn	--	np	np	nn	nn	np	nn	nn	nn	nn	np	nn	np	nn	nn	nn	np	np	nn	np	nn	np	np	np	np	np	nn	nn	np	nn	nn	nn	nn	np	np	np	nn	np	np	np	nn	np	nn	nn	np	np	np	np	np	np	nn	np	np	np	np	np	np	nn	np	np	np	np	nn	nn	np	nn	np	nn	np	nn	np	np	nn	nn	np	nn	nn	np	np	nn	nn	nn	nn	nn	np	np	nn	nn	np	np	nn	np	np	nn	nn	nn	np	nn	nn	nn	np	np	np	nn	np	np	nn	nn	nn	nn	np	np	nn	np	np	np	np	np	np	np	np	nn	np	np	np	np	nn	nn	np
Pm1	63.694	hk_hk2162	kk	kk	hk	hh	hh	hh	kk	hh	hk	hk	hk	hk	hk	hh	hh	kk	hh	hh	hk	hh	hh	hk	kk	hh	hk	hk	hh	hh	hh	hk	hk	hh	hh	hh	hk	hk	hh	hh	hk	hk	hk	kk	hh	hk	kk	hk	hh	hk	kk	kk	hk	kk	kk	hk	hk	hk	hh	kk	kk	hh	kk	hk	hh	kk	kk	kk	hk	kk	hh	hk	hh	hk	hk	hk	kk	hk	hk	hk	kk	hk	hh	hh	hk	kk	hk	hk	kk	hh	hh	hk	hk	kk	hh	kk	hh	--	hk	hk	hh	hk	hk	kk	kk	hk	hk	hk	hh	hk	hk	hh	hk	hk	hh	kk	kk	hh	hk	hh	kk	hh	kk	hk	hk	hh	hh	hk	hk	hk	hh	hk	kk	hk	hh	hh	kk	hk	hk	hk	hk	kk	kk	hk	kk	hh	hk	kk	hk	hh	hk	kk	hk	kk	hh	hk	hk	hk	hk	kk	kk	hh	hk	kk	hk	kk	hk	hh	hh	kk	hk	hk	hk	kk	hh	hh	kk	hk	hk	hk	hk	hk	hk	kk	hh	hk	hk	hk	hh	hh	kk	hk	hk	hh	hh	hk	kk	hk	hk	hk	kk	hh	kk	hh	hk	kk	kk	hh	kk	hk	hk	hk	kk	kk	hk	hk	hk	hh	hk	kk	hk	hk	hk	kk	hh	hh	hk	hk	kk	hk	kk	kk	kk	hh	hh	hh	hk	hk	hh	kk	kk	hk	hk	hh	hh	kk	hk	hh	hk	hk	hh	hk	hh	hh	kk	hh	hh	hh	hh	kk	hk	hh
Pm1	64.116	fheter_103450	nn	nn	nn	np	np	np	nn	np	nn	nn	nn	nn	nn	np	np	nn	np	nn	np	np	np	nn	nn	np	nn	nn	np	np	np	nn	np	np	np	np	nn	np	np	np	nn	nn	np	nn	np	np	nn	nn	nn	nn	nn	nn	nn	nn	nn	nn	np	np	np	nn	nn	np	nn	np	np	nn	nn	nn	nn	nn	np	nn	np	nn	np	np	nn	nn	np	nn	nn	np	np	np	nn	nn	np	np	nn	np	np	nn	np	nn	np	nn	nn	np	np	nn	np	np	nn	nn	nn	nn	np	nn	np	nn	nn	np	np	np	np	nn	nn	np	nn	np	nn	np	nn	nn	np	np	np	np	nn	np	np	nn	nn	nn	np	np	nn	nn	np	nn	nn	nn	nn	np	nn	np	nn	nn	nn	np	np	nn	np	nn	np	np	np	nn	np	nn	nn	np	nn	nn	nn	nn	np	np	np	nn	np	np	np	nn	np	nn	nn	np	np	np	np	np	np	nn	np	np	np	np	np	np	nn	np	np	np	np	nn	nn	np	nn	np	nn	np	nn	np	np	nn	nn	np	nn	np	np	np	nn	nn	nn	nn	nn	np	np	nn	nn	np	np	nn	np	np	nn	nn	nn	np	nn	nn	nn	np	np	np	nn	np	np	nn	nn	nn	nn	np	np	nn	np	np	np	np	np	np	np	np	nn	np	np	np	np	nn	nn	np
Pm1	64.446	mheter_109451	ll	ll	ll	lm	lm	lm	ll	lm	lm	lm	lm	lm	lm	lm	lm	--	--	lm	--	lm	lm	ll	ll	lm	lm	lm	lm	lm	lm	lm	ll	lm	lm	lm	lm	ll	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	lm	ll	ll	ll	lm	ll	ll	lm	ll	lm	lm	ll	ll	--	ll	ll	lm	ll	ll	ll	lm	ll	lm	lm	lm	lm	ll	ll	ll	lm	ll	lm	ll	ll	lm	lm	lm	ll	ll	ll	ll	lm	lm	lm	ll	ll	lm	ll	lm	--	ll	lm	lm	ll	lm	ll	ll	ll	ll	lm	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	lm	lm	ll	lm	ll	lm	ll	lm	--	ll	lm	ll	lm	lm	ll	ll	lm	lm	ll	lm	ll	lm	lm	ll	ll	ll	ll	lm	lm	ll	lm	lm	ll	ll	ll	ll	lm	ll	ll	ll	ll	ll	ll	lm	lm	ll	lm	ll	ll	lm	lm	ll	ll	ll	ll	ll	lm	lm	ll	ll	ll	ll	ll	ll	ll	ll	lm	ll	ll	ll	lm	lm	ll	ll	ll	--	lm	lm	ll	ll	lm	ll	ll	ll	ll	lm	ll	ll	ll	lm	ll	lm	ll	ll	ll	ll	lm	lm	lm	lm	ll	ll	ll	lm	ll	ll	lm	lm	lm	lm	ll	ll	ll	ll	ll	lm	lm	lm	ll	ll	lm	ll	ll	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	ll	lm	lm	ll	lm	lm	lm	lm	ll	ll	lm
Pm1	64.805	fheter_101200	nn	nn	nn	np	np	np	nn	np	nn	nn	nn	nn	nn	np	np	nn	np	nn	np	np	nn	nn	nn	np	nn	nn	np	np	np	nn	np	np	np	nn	nn	nn	np	np	nn	nn	np	nn	np	np	nn	nn	nn	nn	nn	nn	nn	nn	nn	nn	np	nn	np	nn	nn	np	nn	np	np	nn	nn	nn	nn	nn	np	nn	nn	nn	np	np	nn	nn	np	nn	nn	np	np	np	nn	nn	np	np	nn	np	np	nn	np	nn	np	nn	nn	--	np	nn	np	nn	nn	nn	nn	nn	np	nn	np	nn	nn	np	np	np	np	nn	nn	np	nn	np	nn	np	nn	nn	np	np	np	np	nn	np	np	nn	nn	nn	np	np	nn	nn	np	nn	nn	nn	nn	np	nn	np	nn	nn	nn	np	np	nn	np	nn	np	np	np	nn	np	nn	nn	np	nn	nn	nn	nn	np	np	np	nn	np	np	nn	np	nn	nn	nn	np	np	np	np	np	np	nn	np	np	np	np	np	np	nn	np	np	np	np	nn	nn	np	nn	np	nn	np	nn	np	np	nn	nn	np	nn	nn	np	np	nn	nn	nn	nn	nn	np	np	nn	--	np	np	nn	np	np	nn	nn	nn	np	nn	nn	nn	np	np	np	nn	np	np	nn	nn	nn	nn	np	np	nn	np	np	np	np	np	np	np	np	nn	np	np	np	np	nn	nn	np
Pm1	65.288	fheter_99391	nn	nn	nn	np	np	np	np	np	nn	nn	nn	nn	nn	np	np	--	np	nn	np	nn	np	nn	nn	np	nn	nn	np	np	np	nn	np	np	np	np	nn	np	np	np	nn	nn	np	nn	np	np	nn	nn	nn	nn	nn	nn	nn	nn	nn	nn	np	nn	np	nn	nn	np	nn	np	np	np	nn	nn	nn	nn	np	nn	nn	nn	np	np	nn	nn	np	nn	nn	np	np	np	--	nn	np	np	nn	np	np	nn	np	nn	np	nn	nn	np	np	nn	np	np	nn	nn	nn	nn	np	nn	np	nn	nn	np	np	np	np	nn	nn	nn	nn	np	nn	np	nn	nn	np	np	np	np	nn	np	np	nn	nn	nn	np	np	nn	nn	np	nn	nn	nn	nn	nn	nn	np	nn	nn	nn	np	np	nn	nn	nn	np	np	np	nn	np	nn	nn	np	nn	nn	nn	nn	np	np	np	nn	np	np	np	np	np	nn	nn	--	np	np	np	np	np	nn	np	np	np	np	np	np	nn	np	np	np	np	nn	nn	np	nn	np	nn	np	nn	np	np	nn	nn	np	nn	nn	np	np	nn	nn	nn	nn	nn	np	nn	nn	nn	np	nn	nn	np	np	nn	nn	nn	np	nn	nn	nn	np	np	np	nn	np	np	nn	nn	nn	nn	np	np	nn	np	np	np	nn	np	np	np	np	nn	np	np	np	np	nn	nn	np
Pm1	65.622	mheter_107791	lm	lm	ll	ll	ll	ll	lm	ll	ll	ll	ll	ll	ll	ll	ll	--	ll	ll	lm	ll	ll	lm	lm	ll	ll	ll	ll	ll	ll	ll	lm	ll	ll	ll	ll	lm	ll	ll	ll	ll	lm	lm	ll	lm	lm	ll	ll	ll	lm	lm	ll	lm	lm	ll	lm	ll	ll	lm	lm	--	lm	lm	ll	lm	lm	lm	ll	lm	ll	ll	ll	ll	lm	lm	lm	ll	lm	ll	lm	lm	ll	ll	ll	lm	lm	lm	lm	ll	ll	ll	lm	lm	ll	lm	lm	lm	lm	ll	ll	lm	ll	lm	lm	ll	lm	ll	ll	ll	ll	ll	lm	lm	ll	lm	lm	ll	ll	ll	lm	ll	lm	ll	ll	ll	ll	lm	ll	lm	ll	ll	lm	ll	ll	ll	lm	ll	lm	ll	ll	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	lm	lm	lm	ll	lm	lm	lm	lm	lm	lm	ll	ll	lm	ll	lm	lm	ll	ll	lm	lm	lm	ll	lm	ll	ll	lm	lm	lm	ll	lm	ll	lm	ll	ll	lm	lm	lm	ll	ll	lm	lm	lm	ll	ll	ll	lm	lm	lm	lm	lm	ll	lm	ll	lm	lm	lm	ll	lm	ll	lm	lm	lm	lm	ll	ll	ll	ll	lm	lm	ll	lm	lm	lm	ll	ll	ll	ll	lm	lm	lm	lm	lm	ll	ll	ll	ll	lm	ll	lm	lm	ll	ll	ll	ll	lm	lm	ll	lm	lm	ll	lm	ll	ll	lm	ll	ll	ll	ll	lm	ll	ll
Pm1	66.292	fheter_100146	np	np	np	nn	np	nn	nn	nn	np	np	np	np	np	nn	nn	--	nn	nn	nn	nn	nn	np	np	nn	np	np	nn	np	nn	np	nn	nn	nn	nn	np	nn	nn	nn	np	np	nn	np	nn	nn	np	np	nn	np	np	np	np	np	np	np	nn	np	nn	np	np	nn	--	nn	nn	np	np	np	np	np	nn	np	nn	np	nn	nn	np	np	nn	np	np	nn	nn	nn	np	np	nn	nn	nn	nn	nn	np	nn	np	nn	np	nn	nn	nn	np	nn	nn	np	np	np	np	np	np	nn	np	np	nn	nn	nn	nn	np	np	nn	np	nn	np	nn	np	np	nn	nn	nn	nn	nn	nn	nn	np	np	np	nn	nn	np	np	nn	np	np	np	np	nn	np	nn	np	np	np	nn	nn	np	nn	nn	nn	nn	nn	np	nn	np	np	nn	np	np	nn	np	nn	nn	nn	np	nn	nn	nn	nn	nn	nn	np	nn	nn	nn	nn	nn	nn	np	nn	nn	nn	nn	nn	nn	np	nn	nn	nn	nn	np	np	nn	np	nn	np	nn	np	nn	nn	np	np	nn	np	np	nn	nn	np	np	np	np	np	nn	nn	nn	np	nn	nn	np	nn	nn	np	np	np	nn	np	np	np	nn	nn	nn	np	nn	nn	np	np	np	np	nn	nn	np	nn	nn	nn	nn	nn	nn	nn	nn	np	nn	nn	nn	nn	np	np	nn
Pm1	66.594	hk_hk666	hk	hk	hh	hk	hk	hk	hk	hk	hh	hh	hh	hh	hh	hk	hk	kk	hk	hk	kk	hk	hk	hk	hk	hk	hh	hh	hk	hk	hk	hh	kk	hk	hk	hk	hh	kk	hk	hk	hh	hh	kk	hk	hh	kk	hk	hh	hk	hh	hk	hk	hh	hk	hk	hh	kk	hh	hk	kk	hk	--	hk	kk	hk	hk	hk	hk	hh	hh	hk	hh	hh	hh	kk	kk	kk	hh	kk	hh	hk	kk	hk	hk	hh	hk	kk	kk	hk	hk	hk	hh	kk	hk	hk	hk	hk	hh	kk	hh	kk	kk	hh	hh	hk	hh	kk	hh	hk	--	hh	hk	kk	kk	hk	hk	hk	hk	hh	hk	hk	hk	hk	hh	--	hk	hk	kk	hh	kk	hk	hh	hk	hh	hk	hk	hk	hh	kk	hh	hh	hk	hk	kk	hk	hk	hh	hk	hh	hk	kk	hk	kk	kk	hk	kk	kk	kk	kk	hk	hk	hk	hh	hk	hh	hk	kk	hk	hk	hk	kk	kk	kk	kk	hk	hk	hk	kk	kk	kk	kk	hk	kk	hh	hk	kk	kk	kk	hk	hk	hk	hk	kk	hk	hk	hh	hk	kk	hk	kk	hk	kk	hk	hk	kk	hk	hk	hk	hk	hk	kk	kk	hk	hk	hh	hh	hh	hk	kk	kk	hh	hk	kk	hk	hk	hk	hh	hh	hk	kk	hk	hk	hk	hk	hk	hk	hh	kk	hk	hk	hk	hh	hh	hk	hk	hk	kk	hk	kk	kk	hk	kk	hk	hk	hk	hk	hk	hh	hk	hk	hh	hk
Pm1	67.358	mheter_108459	lm	lm	ll	ll	ll	ll	lm	ll	ll	ll	ll	ll	ll	ll	ll	ll	ll	ll	lm	ll	ll	lm	lm	ll	ll	ll	ll	ll	ll	ll	lm	ll	ll	ll	ll	lm	ll	ll	ll	ll	lm	lm	ll	lm	lm	ll	lm	ll	--	lm	ll	lm	lm	ll	lm	ll	ll	lm	lm	ll	lm	lm	ll	lm	lm	lm	ll	lm	ll	ll	ll	ll	lm	ll	lm	ll	lm	ll	lm	lm	ll	ll	ll	lm	lm	lm	lm	ll	ll	ll	lm	lm	ll	lm	ll	lm	lm	ll	ll	lm	ll	lm	lm	ll	lm	ll	ll	ll	ll	ll	lm	lm	ll	lm	lm	ll	ll	ll	lm	ll	ll	ll	lm	ll	ll	lm	ll	lm	ll	ll	lm	ll	ll	ll	lm	ll	lm	ll	ll	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	lm	lm	lm	ll	lm	lm	--	lm	lm	lm	ll	ll	lm	ll	lm	lm	ll	ll	lm	lm	lm	lm	lm	ll	lm	lm	lm	lm	lm	lm	ll	lm	ll	ll	lm	lm	lm	ll	ll	lm	ll	lm	ll	ll	ll	lm	lm	lm	lm	lm	ll	lm	ll	lm	lm	lm	ll	lm	lm	lm	lm	lm	lm	ll	ll	ll	ll	lm	lm	--	lm	lm	lm	ll	ll	ll	ll	lm	lm	lm	lm	lm	ll	ll	ll	ll	lm	ll	lm	lm	ll	ll	ll	ll	lm	lm	ll	lm	lm	ll	lm	ll	ll	lm	ll	ll	ll	ll	lm	ll	ll
Pm1	67.364	fheter_103265	nn	nn	nn	np	nn	np	nn	np	nn	nn	nn	nn	nn	np	np	np	np	nn	np	np	np	nn	nn	np	nn	nn	np	nn	np	nn	np	np	np	np	nn	np	np	np	nn	nn	np	nn	np	np	nn	nn	nn	nn	nn	nn	nn	nn	nn	nn	np	nn	np	nn	nn	np	nn	np	np	nn	nn	nn	nn	nn	np	nn	np	nn	np	np	nn	nn	np	nn	nn	np	np	np	nn	nn	np	np	np	np	np	nn	np	nn	np	nn	np	nn	np	nn	np	np	nn	nn	nn	nn	nn	nn	np	nn	nn	np	np	np	np	nn	nn	np	nn	np	nn	np	nn	nn	np	np	np	np	nn	np	np	nn	nn	nn	np	np	nn	nn	np	nn	nn	nn	nn	np	nn	np	nn	nn	nn	np	np	nn	np	nn	np	np	np	nn	np	nn	nn	np	nn	nn	np	nn	np	np	np	nn	np	np	np	np	np	nn	nn	np	np	np	np	np	np	nn	np	np	np	np	np	np	nn	np	np	np	np	np	nn	np	nn	np	nn	np	nn	np	np	nn	nn	np	nn	nn	np	np	nn	nn	nn	np	nn	np	np	np	nn	np	np	nn	np	np	nn	nn	nn	np	nn	nn	nn	np	np	np	nn	np	np	nn	nn	nn	nn	np	np	nn	np	np	np	np	np	np	np	np	nn	np	np	np	np	np	nn	np
Pm1	67.547	fheter_106616	np	np	np	nn	np	nn	nn	nn	np	np	np	np	np	nn	nn	--	nn	nn	nn	nn	nn	np	np	nn	np	np	nn	np	nn	np	nn	nn	nn	nn	np	nn	nn	nn	np	np	nn	np	nn	nn	np	np	np	np	np	np	np	np	np	np	nn	np	nn	np	np	nn	np	nn	nn	np	np	np	np	np	nn	np	nn	np	nn	nn	np	np	nn	np	np	nn	nn	nn	np	np	nn	nn	nn	nn	nn	np	nn	np	nn	np	nn	np	nn	np	nn	nn	np	np	np	np	np	np	nn	np	np	nn	nn	nn	nn	np	np	nn	np	nn	np	nn	np	np	nn	nn	nn	nn	np	nn	nn	np	np	np	nn	nn	np	np	nn	np	np	np	np	nn	np	nn	np	np	np	nn	nn	np	nn	np	nn	nn	nn	np	nn	np	np	nn	np	np	nn	np	nn	nn	nn	np	nn	nn	nn	nn	nn	np	np	nn	nn	nn	nn	nn	nn	np	nn	nn	nn	nn	nn	nn	np	nn	nn	nn	nn	nn	np	nn	np	nn	np	nn	np	nn	nn	np	np	nn	np	np	nn	nn	np	np	np	nn	np	nn	nn	nn	np	nn	nn	np	nn	nn	np	np	np	nn	np	np	np	nn	nn	nn	np	nn	nn	np	np	np	np	nn	nn	np	nn	nn	nn	nn	nn	nn	nn	nn	np	nn	nn	nn	nn	nn	np	nn
Pm1	67.982	mheter_107173	lm	lm	ll	ll	ll	ll	lm	ll	ll	ll	ll	ll	ll	ll	ll	ll	ll	ll	lm	ll	ll	lm	lm	ll	ll	ll	ll	ll	ll	ll	lm	ll	ll	ll	ll	lm	ll	ll	ll	ll	lm	lm	ll	lm	lm	ll	ll	lm	lm	lm	lm	lm	lm	ll	lm	ll	ll	lm	lm	ll	ll	lm	ll	lm	lm	lm	ll	lm	ll	ll	ll	ll	lm	ll	lm	ll	lm	ll	lm	lm	ll	ll	ll	ll	ll	lm	lm	ll	ll	ll	lm	lm	ll	lm	ll	--	lm	ll	ll	lm	ll	lm	ll	ll	lm	ll	ll	ll	ll	ll	lm	lm	ll	lm	lm	ll	ll	ll	lm	ll	ll	ll	--	ll	ll	lm	ll	lm	ll	ll	lm	ll	ll	ll	lm	ll	lm	ll	ll	lm	lm	lm	lm	ll	ll	lm	ll	ll	lm	ll	lm	lm	ll	lm	lm	lm	lm	ll	lm	ll	ll	lm	ll	lm	lm	ll	ll	lm	ll	lm	ll	lm	ll	ll	lm	lm	lm	lm	lm	ll	lm	ll	ll	lm	lm	lm	ll	ll	lm	ll	lm	ll	ll	ll	lm	lm	ll	lm	lm	ll	lm	ll	lm	lm	lm	ll	lm	lm	lm	lm	lm	lm	ll	ll	ll	ll	lm	lm	ll	ll	lm	lm	ll	ll	ll	ll	lm	lm	lm	lm	ll	ll	ll	ll	ll	lm	ll	lm	lm	ll	ll	ll	ll	lm	lm	ll	lm	lm	ll	ll	ll	ll	lm	ll	ll	ll	ll	lm	ll	ll
